"Season","Sector","Category","Crop","QueryType","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","KURABALAKOTA","2019-01-01T09:26:34.643"
"0","HORTICULTURE","Fruits","Mango","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","VEDURUKUPPAM","2019-01-01T10:32:57.987"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","THAVANAMPALLE","2019-01-01T11:28:48.16"
"0","AGRICULTURE","Others","0","Weather","ANDHRA PRADESH","CHITTOOR","THAVANAMPALLE","2019-01-01T11:41:44.68"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","Fertilizer Use and Availability","ANDHRA PRADESH","CHITTOOR","THAVANAMPALLE","2019-01-01T12:09:44.703"
"0","HORTICULTURE","Vegetables","Cowpea (Vegetable)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-01T13:41:12.177"
"0","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","PILER","2019-01-01T15:08:27.01"
"0","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","PILER","2019-01-01T15:08:59.553"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-01T15:21:53.763"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","YERPEDU","2019-01-01T16:25:19.23"
"0","AGRICULTURE","Others","0","Weather","ANDHRA PRADESH","CHITTOOR","YERPEDU","2019-01-01T16:29:03.22"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","PUTTUR","2019-01-01T16:51:10.413"
"0","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","GANGAVARAM","2019-01-01T18:21:12.553"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BAIREDDIPALLE","2019-01-01T18:25:52.187"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BAIREDDIPALLE","2019-01-01T20:58:23.23"
"0","HORTICULTURE","Vegetables","Watermelon","Fertilizer Use and Availability","ANDHRA PRADESH","CHITTOOR","NINDRA","2019-01-02T08:44:14.193"
"0","HORTICULTURE","Fruits","Mango","Nutrient Management","ANDHRA PRADESH","CHITTOOR","ROMPICHERLA","2019-01-02T08:53:10.17"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-02T10:00:12.373"
"0","HORTICULTURE","Vegetables","Bottle Gourd ","Seeds and Planting Material","ANDHRA PRADESH","CHITTOOR","SODAM","2019-01-02T10:26:10.28"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","THAVANAMPALLE","2019-01-02T12:03:25.903"
"0","AGRICULTURE","Pulses","Faba Bean (Horse Bean/windsor Bean)","Seeds","ANDHRA PRADESH","CHITTOOR","CHANDRAGIRI","2019-01-02T12:10:30.433"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","CHANDRAGIRI","2019-01-02T12:14:44.593"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-02T12:44:15.223"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-02T12:50:36.76"
"0","AGRICULTURE","Others","0","Weather","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-02T12:54:36.287"
"0","HORTICULTURE","Vegetables","Cowpea (Vegetable)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-02T13:03:31.407"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-02T13:04:04.993"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-02T13:05:20.36"
"0","AGRICULTURE","0","0","Weather","ANDHRA PRADESH","CHITTOOR","PALAMANER","2019-01-02T13:07:12.743"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","NINDRA","2019-01-02T13:21:49.4"
"0","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","NARAYANAVANAM","2019-01-02T15:52:30.757"
"0","AGRICULTURE","Millets","Maize (Makka)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","NARAYANAVANAM","2019-01-02T16:55:47.863"
"0","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","GANGADHARA NELLORE","2019-01-02T17:07:33.51"
"0","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","CHITTOOR","2019-01-02T17:33:16.493"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BUCHINADIDU KHANDRIGA","2019-01-02T18:46:10.01"
"0","HORTICULTURE","Fruits","Mango","Nutrient Management","ANDHRA PRADESH","CHITTOOR","TIRUPATI(URBAN)","2019-01-03T09:00:25.25"
"0","HORTICULTURE","Fruits","Mango","Nutrient Management","ANDHRA PRADESH","CHITTOOR","PUTHALAPATTU","2019-01-03T09:37:28.52"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","SRIKALAHASTI","2019-01-03T11:49:08.32"
"0","AGRICULTURE","Pulses","Black Gram (urd bean)","Sowing Time and Weather","ANDHRA PRADESH","CHITTOOR","SRIKALAHASTI","2019-01-03T12:26:59.187"
"0","AGRICULTURE","Pulses","Black Gram (urd bean)","Seeds","ANDHRA PRADESH","CHITTOOR","SRIKALAHASTI","2019-01-03T12:41:55.233"
"0","AGRICULTURE","Others","Others","Government Schemes","ANDHRA PRADESH","CHITTOOR","SRIKALAHASTI","2019-01-03T13:11:30.403"
"0","HORTICULTURE","Vegetables","Tomato","Cultural Practices","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-03T13:37:19.077"
"0","HORTICULTURE","Vegetables","Watermelon","Weather","ANDHRA PRADESH","CHITTOOR","MADANAPALLE","2019-01-03T14:02:12.257"
"0","HORTICULTURE","Flowers","Chrysanthemum","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","SODAM","2019-01-03T14:06:48.77"
"0","HORTICULTURE","Flowers","Chrysanthemum","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","SODAM","2019-01-03T14:07:40.687"
"0","AGRICULTURE","Others","Others","Government Schemes","ANDHRA PRADESH","CHITTOOR","RAMACHANDRAPURAM","2019-01-03T14:49:34.953"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","SODAM","2019-01-03T15:39:48.457"
"0","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Seeds","ANDHRA PRADESH","CHITTOOR","IRALA","2019-01-03T15:46:28.26"
"0","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Seeds","ANDHRA PRADESH","CHITTOOR","IRALA","2019-01-03T15:47:10.007"
"0","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Varieties","ANDHRA PRADESH","CHITTOOR","IRALA","2019-01-03T15:56:54.847"
"0","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","PAKALA","2019-01-03T16:53:08.123"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","Post Harvest Preservation","ANDHRA PRADESH","CHITTOOR","NIMMANAPALLE","2019-01-03T17:45:43.7"
"0","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","KURABALAKOTA","2019-01-03T18:05:05.5"
"0","AGRICULTURE","Oilseeds","Groundnut (pea nut/mung phalli)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","KURABALAKOTA","2019-01-03T18:05:56.7"
"0","HORTICULTURE","Vegetables","Onion","Nutrient Management","ANDHRA PRADESH","CHITTOOR","KURABALAKOTA","2019-01-03T18:09:12.153"
"0","HORTICULTURE","Vegetables","Onion","Agriculture Mechanization","ANDHRA PRADESH","CHITTOOR","KURABALAKOTA","2019-01-03T18:09:40.407"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","SODAM","2019-01-03T19:08:25.583"
"0","AGRICULTURE","Others","Others","Government Schemes","ANDHRA PRADESH","CHITTOOR","PUNGANUR","2019-01-04T08:10:43.84"
"0","HORTICULTURE","Fruits","Mango","Nutrient Management","ANDHRA PRADESH","CHITTOOR","IRALA","2019-01-04T08:16:45.16"
"0","HORTICULTURE","Fruits","Mango","Nutrient Management","ANDHRA PRADESH","CHITTOOR","IRALA","2019-01-04T08:21:23.92"
"0","HORTICULTURE","Vegetables","Chillies","Fertilizer Use and Availability","ANDHRA PRADESH","CHITTOOR","IRALA","2019-01-04T08:29:14.847"
"0","AGRICULTURE","Pulses","Black Gram (urd bean)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","NINDRA","2019-01-04T08:39:49.03"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","Seeds","ANDHRA PRADESH","CHITTOOR","K.V.B.PURAM","2019-01-04T08:55:07.493"
"0","HORTICULTURE","Vegetables","Cauliflower","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","KUPPAM","2019-01-04T09:45:30.077"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","SRIKALAHASTI","2019-01-04T10:28:40.27"
"0","HORTICULTURE","Vegetables","Brinjal","Cultural Practices","ANDHRA PRADESH","CHITTOOR","NARAYANAVANAM","2019-01-04T10:35:22.053"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","BUCHINADIDU KHANDRIGA","2019-01-04T11:07:20.06"
"0","HORTICULTURE","Fruits","Banana","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","RAMAKUPPAM","2019-01-04T11:17:26.083"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","Nutrient Management","ANDHRA PRADESH","CHITTOOR","VADAMALAPETA","2019-01-04T13:39:37.513"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-04T14:33:25.757"
"0","HORTICULTURE","Vegetables","Chillies","Weather","ANDHRA PRADESH","CHITTOOR","SODAM","2019-01-04T15:07:40.667"
"0","HORTICULTURE","Vegetables","Chillies","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","BUCHINADIDU KHANDRIGA","2019-01-04T18:13:28.87"
"0","HORTICULTURE","Vegetables","Beans ","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","SODAM","2019-01-04T18:17:12.64"
"0","AGRICULTURE","Others","Others","Market Information","ANDHRA PRADESH","CHITTOOR","KURABALAKOTA","2019-01-04T20:06:58.81"
"0","HORTICULTURE","Fruits","Banana","Nutrient Management","ANDHRA PRADESH","CHITTOOR","RAMAKUPPAM","2019-01-04T20:17:24.677"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-05T08:35:20.25"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","THAVANAMPALLE","2019-01-05T09:50:26.66"
"0","HORTICULTURE","Vegetables","Chillies","Nutrient Management","ANDHRA PRADESH","CHITTOOR","PAKALA","2019-01-05T10:19:28.18"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","GANGADHARA NELLORE","2019-01-05T10:23:16.723"
"0","AGRICULTURE","Others","Others","Fertilizer Use and Availability","ANDHRA PRADESH","CHITTOOR","GANGADHARA NELLORE","2019-01-05T10:46:04.807"
"0","HORTICULTURE","Fruits","Lemon","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","CHITTOOR","2019-01-05T11:03:44.673"
"0","HORTICULTURE","Fruits","Lemon","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","CHITTOOR","2019-01-05T11:04:58.353"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","SRIKALAHASTI","2019-01-05T12:40:04.323"
"0","AGRICULTURE","Cereals","Paddy (Dhan)","Weed Management","ANDHRA PRADESH","CHITTOOR","THAVANAMPALLE","2019-01-05T13:32:40.133"
"0","AGRICULTURE","Others","Others","Weather","ANDHRA PRADESH","CHITTOOR","NARAYANAVANAM","2019-01-05T13:40:50.857"
"0","HORTICULTURE","Fruits","Mango","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","THAVANAMPALLE","2019-01-05T14:14:19.61"
"0","HORTICULTURE","Vegetables","Watermelon","Nutrient Management","ANDHRA PRADESH","CHITTOOR","PEDDATHIPPASAMUDRAM","2019-01-05T14:44:31.91"
"0","HORTICULTURE","Fruits","Mango","Nutrient Management","ANDHRA PRADESH","CHITTOOR","ROMPICHERLA","2019-01-05T15:20:02"
"0","HORTICULTURE","Fruits","Mango","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-05T15:34:42.7"
"0","HORTICULTURE","Fruits","Mango","	Plant Protection	","ANDHRA PRADESH","CHITTOOR","BANGARUPALEM","2019-01-05T15:35:10.31"
