"Season","Sector","Category","Crop","QueryType","StateName","DistrictName","BlockName","CreatedOn"
"0","HORTICULTURE","Fruits","Mango","	Plant Protection	","UTTAR PRADESH","GORAKHPUR","KHORABAR","2019-01-01T12:44:12.44"
"0","AGRICULTURE","Cereals","Wheat","Cultural Practices","UTTAR PRADESH","GORAKHPUR","URUWA","2019-01-01T12:48:50.453"
"0","AGRICULTURE","Cereals","Wheat","Nutrient Management","UTTAR PRADESH","GORAKHPUR","URUWA","2019-01-01T12:54:09.73"
"0","AGRICULTURE","Cereals","Wheat","Government Schemes","UTTAR PRADESH","GORAKHPUR","SAHJANAWA","2019-01-01T13:02:25.16"
"0","AGRICULTURE","Others","Others","Training and Exposure Visits","UTTAR PRADESH","GORAKHPUR","BHATHAT","2019-01-01T13:18:12.677"
"0","AGRICULTURE","Cereals","Wheat","Nutrient Management","UTTAR PRADESH","GORAKHPUR","BHATHAT","2019-01-01T13:29:51.27"
"0","AGRICULTURE","Others","Others","Weather","UTTAR PRADESH","GORAKHPUR","CAMPIERGANJ","2019-01-01T15:28:57.607"
"0","AGRICULTURE","Others","Others","Weather","UTTAR PRADESH","GORAKHPUR","GAGAHA","2019-01-01T15:40:30.103"
"0","AGRICULTURE","Others","0","Weather","UTTAR PRADESH","GORAKHPUR","KHORABAR","2019-01-01T17:27:58.553"
"0","AGRICULTURE","Others","Others","Weather","UTTAR PRADESH","GORAKHPUR","SAHJANAWA","2019-01-01T17:41:29.313"
"0","FISHERIES","Inland","Fresh Water","Breeding of freshwater prawn","UTTAR PRADESH","GORAKHPUR","BRAHMPUR","2019-01-01T18:21:09.98"
"0","HORTICULTURE","Vegetables","Spinach (Palak)","	Plant Protection	","UTTAR PRADESH","GORAKHPUR","PALI","2019-01-01T18:45:47.56"
"0","AGRICULTURE","Cereals","Wheat","Weed Management","UTTAR PRADESH","GORAKHPUR","GOLA","2019-01-02T09:31:19.947"
"0","AGRICULTURE","Others","Others","	Plant Protection	","UTTAR PRADESH","GORAKHPUR","GOLA","2019-01-02T09:35:59.613"
"0","HORTICULTURE","Vegetables","Potato","	Plant Protection	","UTTAR PRADESH","GORAKHPUR","URUWA","2019-01-02T10:13:20.873"
"0","HORTICULTURE","Condiments and Spices","Garlic","Nutrient Management","UTTAR PRADESH","GORAKHPUR","URUWA","2019-01-02T10:15:57.83"
"0","AGRICULTURE","Others","Others","Weather","UTTAR PRADESH","GORAKHPUR","CAMPIERGANJ","2019-01-02T11:53:08.18"
"0","AGRICULTURE","Cereals","Wheat","Weed Management","UTTAR PRADESH","GORAKHPUR","KAURI RAM","2019-01-02T12:26:45.81"
"0","AGRICULTURE","Others","Others","Government Schemes","UTTAR PRADESH","GORAKHPUR","KHAJNI","2019-01-02T13:23:18.01"
"0","AGRICULTURE","Cereals","Wheat","	Plant Protection	","UTTAR PRADESH","GORAKHPUR","BHATHAT","2019-01-02T13:34:43.317"
"0","AGRICULTURE","Cereals","Wheat","Nutrient Management","UTTAR PRADESH","GORAKHPUR","BHATHAT","2019-01-02T13:56:31.383"
"0","AGRICULTURE","Cereals","Barley (Jau)","Weed Management","UTTAR PRADESH","GORAKHPUR","CAMPIERGANJ","2019-01-02T14:00:28.85"
"0","AGRICULTURE","Others","Others","Cultural Practices","UTTAR PRADESH","GORAKHPUR","CAMPIERGANJ","2019-01-02T14:42:05.517"
"0","AGRICULTURE","Others","Others","Weather","UTTAR PRADESH","GORAKHPUR","URUWA","2019-01-02T14:51:49.39"
