"Season","Sector","Category","Crop","QueryType","StateName","DistrictName","BlockName","CreatedOn"
"0","HORTICULTURE","Condiments and Spices","Fenugreek","Vegetative Propagation and Tissue Culture","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T08:48:55.27"
"0","AGRICULTURE","Cereals","Wheat","Weed Management","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T09:10:03.527"
"0","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T09:15:37.187"
"0","AGRICULTURE","Oilseeds","Mustard","Market Information","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T10:01:30.46"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","ATELI NANGAL","2019-01-01T10:06:26.26"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T10:11:54.02"
"0","AGRICULTURE","Others","Others","Government Schemes","HARYANA","MAHENDRA GARH","NARNAUL","2019-01-01T10:32:35.85"
"0","AGRICULTURE","Cereals","Wheat","	Plant Protection	","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T11:03:50.44"
"0","AGRICULTURE","Cereals","Wheat","	Plant Protection	","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T11:04:50.33"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T11:18:06.41"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T11:44:34.83"
"0","AGRICULTURE","Cereals","Wheat","Bio-Pesticides and Bio-Fertilizers","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T11:51:12.2"
"0","AGRICULTURE","Others","Others","Market Information","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T11:57:43.75"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T12:12:26.54"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T12:33:18.197"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T12:33:28.96"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T12:37:13.06"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","ATELI NANGAL","2019-01-01T12:37:35.693"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T12:50:36.473"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","ATELI NANGAL","2019-01-01T12:56:02.143"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T13:10:20.05"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","ATELI NANGAL","2019-01-01T13:11:12.67"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","NANGAL CHAUDHRY","2019-01-01T13:14:17.393"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","NANGAL CHAUDHRY","2019-01-01T13:18:54.593"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T13:20:49.02"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","ATELI NANGAL","2019-01-01T13:45:26.6"
"0","AGRICULTURE","Others","Others","Government Schemes","HARYANA","MAHENDRA GARH","NARNAUL","2019-01-01T13:47:16.223"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T13:49:39.28"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","NARNAUL","2019-01-01T13:51:21.57"
"0","AGRICULTURE","Others","Others","Market Information","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T13:56:23.06"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T14:06:01.067"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T14:15:06.943"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T14:20:39.22"
"0","AGRICULTURE","Millets","0","Training and Exposure Visits","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T14:27:59.737"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T14:29:57.143"
"0","AGRICULTURE","Cereals","Wheat","Weed Management","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T14:31:33.3"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","NARNAUL","2019-01-01T15:05:24.377"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-01T15:15:57.31"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T16:41:41.703"
"0","AGRICULTURE","Cereals","Wheat","Nutrient Management","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T17:27:54.06"
"0","AGRICULTURE","Cereals","Wheat","Bio-Pesticides and Bio-Fertilizers","HARYANA","MAHENDRA GARH","ATELI NANGAL","2019-01-01T17:39:24.81"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","NARNAUL","2019-01-01T17:57:51.977"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-01T19:14:28.033"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","NARNAUL","2019-01-01T20:54:23.75"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","NARNAUL","2019-01-02T06:05:38.003"
"0","AGRICULTURE","Others","Others","Market Information","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-02T09:01:49.55"
"0","AGRICULTURE","Others","Others","Market Information","HARYANA","MAHENDRA GARH","NARNAUL","2019-01-02T09:44:39.04"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","NANGAL CHAUDHRY","2019-01-02T10:06:41.303"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-02T10:40:42.757"
"0","HORTICULTURE","Vegetables","Mushroom","Seeds and Planting Material","HARYANA","MAHENDRA GARH","KANINA","2019-01-02T11:01:59.903"
"0","AGRICULTURE","Cereals","Wheat","Cultural Practices","HARYANA","MAHENDRA GARH","ATELI NANGAL","2019-01-02T11:03:04.957"
"0","AGRICULTURE","Others","Others","Government Schemes","HARYANA","MAHENDRA GARH","ATELI NANGAL","2019-01-02T12:01:13.63"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-02T12:16:35.84"
"0","AGRICULTURE","Cereals","Wheat","Bio-Pesticides and Bio-Fertilizers","HARYANA","MAHENDRA GARH","KANINA","2019-01-02T12:37:28.167"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-02T13:12:11.613"
"0","AGRICULTURE","Cereals","Wheat","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-02T13:25:16.887"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","NARNAUL","2019-01-02T13:44:32.32"
"0","AGRICULTURE","Cereals","Wheat","Nutrient Management","HARYANA","MAHENDRA GARH","KANINA","2019-01-02T13:50:47.227"
"0","AGRICULTURE","Cereals","Wheat","Bio-Pesticides and Bio-Fertilizers","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-02T14:10:24.937"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","MAHENDRAGARH","2019-01-02T14:12:33.95"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","MAHENDRA GARH","KANINA","2019-01-02T14:17:10.23"
